# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2296       1.418751079697e-11       7.617366635462e-13      -1.270990901326e-12       0.000000000000e+00       1.561926997883e-16       1.211711164192e-17       5.424506715499e-18 
 2297       1.419162226118e-11       7.572603567921e-13      -1.276717737776e-12       0.000000000000e+00       1.558566411621e-16       1.208603756735e-17       5.390074001836e-18 
 2298       1.419603579810e-11       7.527416173109e-13      -1.282193883512e-12       0.000000000000e+00       1.555213740184e-16       1.205549939746e-17       5.355133442982e-18 
 2299       1.420073248918e-11       7.481818287080e-13      -1.287416027552e-12       0.000000000000e+00       1.551868958789e-16       1.202537939966e-17       5.319661688597e-18 
 2300       1.420569334795e-11       7.435823796535e-13      -1.292380849142e-12       0.000000000000e+00       1.548532042480e-16       1.199555942775e-17       5.283635310252e-18 
 2301       1.421089931996e-11       7.389446638886e-13      -1.297085017741e-12       0.000000000000e+00       1.545202966125e-16       1.196592092143e-17       5.247030801346e-18 
 2302       1.421633128267e-11       7.342700802303e-13      -1.301525193020e-12       0.000000000000e+00       1.541881704419e-16       1.193634490587e-17       5.209824577017e-18 
 2303       1.422197004541e-11       7.295600325778e-13      -1.305698024842e-12       0.000000000000e+00       1.538568231885e-16       1.190671199125e-17       5.171992974068e-18 
 2304       1.422779634929e-11       7.248159299176e-13      -1.309600153260e-12       0.000000000000e+00       1.535262522868e-16       1.187690237233e-17       5.133512250875e-18 
 2305       1.423379193450e-11       7.200391840333e-13      -1.313229076955e-12       0.000000000000e+00       1.531964553131e-16       1.184682221026e-17       5.094364286808e-18 
 2306       1.423994274964e-11       7.152312026078e-13      -1.316585764622e-12       0.000000000000e+00       1.528674304637e-16       1.181648296224e-17       5.054553720226e-18 
 2307       1.424623576267e-11       7.103933960880e-13      -1.319672060152e-12       0.000000000000e+00       1.525391760793e-16       1.178592255488e-17       5.014090919170e-18 
 2308       1.425265789525e-11       7.055271799832e-13      -1.322489815697e-12       0.000000000000e+00       1.522116904866e-16       1.175517904774e-17       4.972986291789e-18 
 2309       1.425919602274e-11       7.006339748699e-13      -1.325040891677e-12       0.000000000000e+00       1.518849719979e-16       1.172429063354e-17       4.931250286386e-18 
 2310       1.426583697417e-11       6.957152063974e-13      -1.327327156788e-12       0.000000000000e+00       1.515590189114e-16       1.169329563827e-17       4.888893391464e-18 
 2311       1.427256753214e-11       6.907723052940e-13      -1.329350488017e-12       0.000000000000e+00       1.512338295108e-16       1.166223252131e-17       4.845926135768e-18 
 2312       1.427937443280e-11       6.858067073717e-13      -1.331112770648e-12       0.000000000000e+00       1.509094020659e-16       1.163113987566e-17       4.802359088332e-18 
 2313       1.428624436578e-11       6.808198535322e-13      -1.332615898272e-12       0.000000000000e+00       1.505857348317e-16       1.160005642797e-17       4.758202858524e-18 
 2314       1.429316397418e-11       6.758131897724e-13      -1.333861772797e-12       0.000000000000e+00       1.502628260494e-16       1.156902103878e-17       4.713468096089e-18 
 2315       1.430011985445e-11       6.707881671897e-13      -1.334852304457e-12       0.000000000000e+00       1.499406739453e-16       1.153807270261e-17       4.668165491195e-18 
 2316       1.430709855643e-11       6.657462419878e-13      -1.335589411822e-12       0.000000000000e+00       1.496192767317e-16       1.150725054812e-17       4.622305774479e-18 
 2317       1.431408658320e-11       6.606888754823e-13      -1.336075021808e-12       0.000000000000e+00       1.492986326066e-16       1.147659383828e-17       4.575899717090e-18 
 2318       1.432107039112e-11       6.556175341059e-13      -1.336311069688e-12       0.000000000000e+00       1.489787397532e-16       1.144614197047e-17       4.528958130735e-18 
 2319       1.432803638972e-11       6.505336894142e-13      -1.336299499098e-12       0.000000000000e+00       1.486595963406e-16       1.141593447664e-17       4.481491867724e-18 
 2320       1.433497094167e-11       6.454388180910e-13      -1.336042262048e-12       0.000000000000e+00       1.483412005234e-16       1.138601102348e-17       4.433511821014e-18 
 2321       1.434186036273e-11       6.403344019543e-13      -1.335541318936e-12       0.000000000000e+00       1.480235504417e-16       1.135641141253e-17       4.385028924255e-18 
 2322       1.434869092170e-11       6.352219279613e-13      -1.334798638548e-12       0.000000000000e+00       1.477066442210e-16       1.132717558034e-17       4.336054151832e-18 
 2323       1.435544884037e-11       6.301028882141e-13      -1.333816198080e-12       0.000000000000e+00       1.473904799726e-16       1.129834359862e-17       4.286598518914e-18 
 2324       1.436212029345e-11       6.249787799657e-13      -1.332595983136e-12       0.000000000000e+00       1.470750557929e-16       1.126995567438e-17       4.236673081499e-18 
 2325       1.436869140855e-11       6.198511056246e-13      -1.331139987745e-12       0.000000000000e+00       1.467603697642e-16       1.124205215005e-17       4.186288936453e-18 
 2326       1.437514826612e-11       6.147213727614e-13      -1.329450214368e-12       0.000000000000e+00       1.464464199538e-16       1.121467350367e-17       4.135457221560e-18 
 2327       1.438147689938e-11       6.095910941134e-13      -1.327528673908e-12       0.000000000000e+00       1.461332044147e-16       1.118786034902e-17       4.084189115568e-18 
 2328       1.438766329430e-11       6.044617875908e-13      -1.325377385720e-12       0.000000000000e+00       1.458207211853e-16       1.116165343572e-17       4.032495838228e-18 
 2329       1.439369338954e-11       5.993349762819e-13      -1.322998377620e-12       0.000000000000e+00       1.455089682893e-16       1.113609364944e-17       3.980388650345e-18 
 2330       1.439955307636e-11       5.942121884588e-13      -1.320393685894e-12       0.000000000000e+00       1.451979437358e-16       1.111122201201e-17       3.927878853820e-18 
 2331       1.440522819864e-11       5.890949575828e-13      -1.317565355309e-12       0.000000000000e+00       1.448876455192e-16       1.108707968157e-17       3.874977791693e-18 
 2332       1.441070455276e-11       5.839848223100e-13      -1.314515439123e-12       0.000000000000e+00       1.445780716193e-16       1.106370795270e-17       3.821696848194e-18 
 2333       1.441596788763e-11       5.788833264969e-13      -1.311245999092e-12       0.000000000000e+00       1.442692200012e-16       1.104114825659e-17       3.768047448780e-18 
 2334       1.442100390453e-11       5.737920192059e-13      -1.307759105484e-12       0.000000000000e+00       1.439610886152e-16       1.101944216118e-17       3.714041060187e-18 
 2335       1.442579825717e-11       5.687124547106e-13      -1.304056837082e-12       0.000000000000e+00       1.436536753971e-16       1.099863137129e-17       3.659689190470e-18 
 2336       1.443033655157e-11       5.636461925018e-13      -1.300141281202e-12       0.000000000000e+00       1.433469782676e-16       1.097875772876e-17       3.605003389049e-18 
 2337       1.443460434604e-11       5.585947972927e-13      -1.296014533695e-12       0.000000000000e+00       1.430409951329e-16       1.095986321263e-17       3.549995246756e-18 
 2338       1.443858715111e-11       5.535598390245e-13      -1.291678698961e-12       0.000000000000e+00       1.427357238844e-16       1.094198993925e-17       3.494676395878e-18 
 2339       1.444227042948e-11       5.485428928720e-13      -1.287135889957e-12       0.000000000000e+00       1.424311623986e-16       1.092518016243e-17       3.439058510203e-18 
 2340       1.444563959602e-11       5.435455392491e-13      -1.282388228208e-12       0.000000000000e+00       1.421273085372e-16       1.090947627360e-17       3.383153305063e-18 
 2341       1.444868001762e-11       5.385693638143e-13      -1.277437843816e-12       0.000000000000e+00       1.418241601471e-16       1.089492080195e-17       3.326972537379e-18 
 2342       1.445137701325e-11       5.336159574763e-13      -1.272286875467e-12       0.000000000000e+00       1.415217150604e-16       1.088155641454e-17       3.270528005710e-18 
 2343       1.445371585382e-11       5.286869163995e-13      -1.266937470445e-12       0.000000000000e+00       1.412199710940e-16       1.086942591651e-17       3.213831550293e-18 
 2344       1.445568176219e-11       5.237838420095e-13      -1.261391784639e-12       0.000000000000e+00       1.409189260503e-16       1.085857225116e-17       3.156895053089e-18 
 2345       1.445725991309e-11       5.189083409988e-13      -1.255651982554e-12       0.000000000000e+00       1.406185777166e-16       1.084903850015e-17       3.099730437829e-18 
 2346       1.445843543307e-11       5.140620253322e-13      -1.249720237318e-12       0.000000000000e+00       1.403189238652e-16       1.084086788360e-17       3.042349670061e-18 
 2347       1.445919340046e-11       5.092465122522e-13      -1.243598730695e-12       0.000000000000e+00       1.400199622535e-16       1.083410376025e-17       2.984764757189e-18 
 2348       1.445951884532e-11       5.044634242850e-13      -1.237289653092e-12       0.000000000000e+00       1.397216906241e-16       1.082878962761e-17       2.926987748522e-18 
 2349       1.445939674937e-11       4.997143892454e-13      -1.230795203571e-12       0.000000000000e+00       1.394241067042e-16       1.082496912210e-17       2.869030735320e-18 
 2350       1.445881204597e-11       4.950010402428e-13      -1.224117589857e-12       0.000000000000e+00       1.391272082065e-16       1.082268601921e-17       2.810905850834e-18 
 2351       1.445774962004e-11       4.903250156868e-13      -1.217259028346e-12       0.000000000000e+00       1.388309928282e-16       1.082198423361e-17       2.752625270357e-18 
 2352       1.445619430802e-11       4.856879592922e-13      -1.210221744119e-12       0.000000000000e+00       1.385354582516e-16       1.082290781932e-17       2.694201211264e-18 
 2353       1.445413089785e-11       4.810915200851e-13      -1.203007970948e-12       0.000000000000e+00       1.382406021442e-16       1.082550096985e-17       2.635645933058e-18 
 2354       1.445154640263e-11       4.765371788302e-13      -1.195620251433e-12       0.000000000000e+00       1.379464223772e-16       1.082980265570e-17       2.576973033124e-18 
 2355       1.444843689737e-11       4.720257261222e-13      -1.188062339426e-12       0.000000000000e+00       1.376529176852e-16       1.083583050004e-17       2.518201342696e-18 
 2356       1.444480072466e-11       4.675577810595e-13      -1.180338303240e-12       0.000000000000e+00       1.373600870113e-16       1.084359680305e-17       2.459351055209e-18 
 2357       1.444063622483e-11       4.631339645289e-13      -1.172452226046e-12       0.000000000000e+00       1.370679292874e-16       1.085311389544e-17       2.400442432868e-18 
 2358       1.443594173588e-11       4.587548992076e-13      -1.164408205890e-12       0.000000000000e+00       1.367764434351e-16       1.086439413851e-17       2.341495806717e-18 
 2359       1.443071559355e-11       4.544212095651e-13      -1.156210355713e-12       0.000000000000e+00       1.364856283652e-16       1.087744992417e-17       2.282531576715e-18 
 2360       1.442495613123e-11       4.501335218644e-13      -1.147862803362e-12       0.000000000000e+00       1.361954829778e-16       1.089229367499e-17       2.223570211805e-18 
 2361       1.441866168005e-11       4.458924641647e-13      -1.139369691607e-12       0.000000000000e+00       1.359060061620e-16       1.090893784419e-17       2.164632249994e-18 
 2362       1.441183056882e-11       4.416986663223e-13      -1.130735178159e-12       0.000000000000e+00       1.356171967967e-16       1.092739491569e-17       2.105738298420e-18 
 2363       1.440446112404e-11       4.375527599929e-13      -1.121963435687e-12       0.000000000000e+00       1.353290537496e-16       1.094767740414e-17       2.046909033424e-18 
