# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  749       2.977891227000e-10       3.848860852875e-12      -1.875328405483e-11       0.000000000000e+00       1.673791552089e-14       5.396490745776e-15      -4.877568450695e-16 
  750       2.989669675915e-10       3.810915283439e-12      -1.874930193088e-11       0.000000000000e+00       1.665501721981e-14       5.393942193295e-15      -4.836067597894e-16 
  751       3.001418707118e-10       3.772762612942e-12      -1.874029222189e-11       0.000000000000e+00       1.657263244295e-14       5.390924732748e-15      -4.794207461633e-16 
  752       3.013132272099e-10       3.734420977959e-12      -1.872624887483e-11       0.000000000000e+00       1.649075700699e-14       5.387441701885e-15      -4.751990358835e-16 
  753       3.024804261424e-10       3.695908711154e-12      -1.870716608477e-11       0.000000000000e+00       1.640938662624e-14       5.383496501239e-15      -4.709418642725e-16 
  754       3.036428504530e-10       3.657244341928e-12      -1.868303829605e-11       0.000000000000e+00       1.632851691225e-14       5.379092594356e-15      -4.666494702953e-16 
  755       3.047998769533e-10       3.618446597064e-12      -1.865386020340e-11       0.000000000000e+00       1.624814337335e-14       5.374233508034e-15      -4.623220965723e-16 
  756       3.059508763027e-10       3.579534401380e-12      -1.861962675315e-11       0.000000000000e+00       1.616826141427e-14       5.368922832563e-15      -4.579599893917e-16 
  757       3.070952129885e-10       3.540526878377e-12      -1.858033314437e-11       0.000000000000e+00       1.608886633569e-14       5.363164221956e-15      -4.535633987222e-16 
  758       3.082322453064e-10       3.501443350883e-12      -1.853597483005e-11       0.000000000000e+00       1.600995333386e-14       5.356961394190e-15      -4.491325782260e-16 
  759       3.093613253405e-10       3.462303341706e-12      -1.848654751821e-11       0.000000000000e+00       1.593151750012e-14       5.350318131438e-15      -4.446677852710e-16 
  760       3.104817989436e-10       3.423126574281e-12      -1.843204717315e-11       0.000000000000e+00       1.585355382052e-14       5.343238280311e-15      -4.401692809436e-16 
  761       3.115930057172e-10       3.383932973319e-12      -1.837247001653e-11       0.000000000000e+00       1.577605717542e-14       5.335725752090e-15      -4.356373300617e-16 
  762       3.126942789920e-10       3.344742665455e-12      -1.830781252857e-11       0.000000000000e+00       1.569902233900e-14       5.327784522962e-15      -4.310722011868e-16 
  763       3.137849458078e-10       3.305575979893e-12      -1.823807144923e-11       0.000000000000e+00       1.562244397892e-14       5.319418634262e-15      -4.264741666371e-16 
  764       3.148643784592e-10       3.266452418895e-12      -1.816325189121e-11       0.000000000000e+00       1.554631729239e-14       5.310632877346e-15      -4.218436588537e-16 
  765       3.159321502511e-10       3.227387546343e-12      -1.808339184660e-11       0.000000000000e+00       1.547063992871e-14       5.301434862096e-15      -4.171817427502e-16 
  766       3.169878826780e-10       3.188396041046e-12      -1.799853815053e-11       0.000000000000e+00       1.539541010261e-14       5.291832988386e-15      -4.124896524075e-16 
  767       3.180311941190e-10       3.149492721960e-12      -1.790873841444e-11       0.000000000000e+00       1.532062596076e-14       5.281835765386e-15      -4.077686355820e-16 
  768       3.190616998286e-10       3.110692548627e-12      -1.781404102896e-11       0.000000000000e+00       1.524628558151e-14       5.271451811949e-15      -4.030199537502e-16 
  769       3.200790119273e-10       3.072010621608e-12      -1.771449516674e-11       0.000000000000e+00       1.517238697453e-14       5.260689856983e-15      -3.982448821536e-16 
  770       3.210827393924e-10       3.033462182923e-12      -1.761015078524e-11       0.000000000000e+00       1.509892808058e-14       5.249558739826e-15      -3.934447098433e-16 
  771       3.220724880492e-10       2.995062616489e-12      -1.750105862961e-11       0.000000000000e+00       1.502590677122e-14       5.238067410627e-15      -3.886207397247e-16 
  772       3.230478605612e-10       2.956827448552e-12      -1.738727023546e-11       0.000000000000e+00       1.495332084846e-14       5.226224930723e-15      -3.837742886027e-16 
  773       3.240084564213e-10       2.918772348131e-12      -1.726883793173e-11       0.000000000000e+00       1.488116804456e-14       5.214040473013e-15      -3.789066872258e-16 
  774       3.249538719425e-10       2.880913127447e-12      -1.714581484351e-11       0.000000000000e+00       1.480944602166e-14       5.201523322337e-15      -3.740192803314e-16 
  775       3.258837002485e-10       2.843265742366e-12      -1.701825489487e-11       0.000000000000e+00       1.473815237154e-14       5.188682875853e-15      -3.691134266903e-16 
  776       3.267975312646e-10       2.805846292835e-12      -1.688621281166e-11       0.000000000000e+00       1.466728461532e-14       5.175528643415e-15      -3.641904991515e-16 
  777       3.276949517088e-10       2.768671023316e-12      -1.674974412438e-11       0.000000000000e+00       1.459684020317e-14       5.162070247946e-15      -3.592518846871e-16 
  778       3.285755450818e-10       2.731756323225e-12      -1.660890517100e-11       0.000000000000e+00       1.452681651400e-14       5.148317425821e-15      -3.542989844368e-16 
  779       3.294388916587e-10       2.695118727371e-12      -1.646375309974e-11       0.000000000000e+00       1.445721085521e-14       5.134280027240e-15      -3.493332137529e-16 
  780       3.302845684793e-10       2.658774916387e-12      -1.631434587197e-11       0.000000000000e+00       1.438802046237e-14       5.119968016605e-15      -3.443560022448e-16 
  781       3.311121493386e-10       2.622741717174e-12      -1.616074226499e-11       0.000000000000e+00       1.431924249893e-14       5.105391472901e-15      -3.393687938242e-16 
  782       3.319212047784e-10       2.587036103333e-12      -1.600300187488e-11       0.000000000000e+00       1.425087405596e-14       5.090560590066e-15      -3.343730467492e-16 
  783       3.327113020774e-10       2.551675195604e-12      -1.584118511931e-11       0.000000000000e+00       1.418291215183e-14       5.075485677376e-15      -3.293702336698e-16 
  784       3.334820052421e-10       2.516676262302e-12      -1.567535324038e-11       0.000000000000e+00       1.411535373194e-14       5.060177159816e-15      -3.243618416721e-16 
  785       3.342328749978e-10       2.482056719755e-12      -1.550556830745e-11       0.000000000000e+00       1.404819566843e-14       5.044645578461e-15      -3.193493723233e-16 
  786       3.349634687793e-10       2.447834132740e-12      -1.533189321997e-11       0.000000000000e+00       1.398143475987e-14       5.028901590850e-15      -3.143343417164e-16 
  787       3.356733407217e-10       2.414026214920e-12      -1.515439171029e-11       0.000000000000e+00       1.391506773099e-14       5.012955971365e-15      -3.093182805150e-16 
  788       3.363620416509e-10       2.380650829282e-12      -1.497312834653e-11       0.000000000000e+00       1.384909123239e-14       4.996819611609e-15      -3.043027339981e-16 
  789       3.370291190750e-10       2.347725988573e-12      -1.478816853533e-11       0.000000000000e+00       1.378350184025e-14       4.980503520779e-15      -2.992892621046e-16 
  790       3.376741171743e-10       2.315269855738e-12      -1.459957852479e-11       0.000000000000e+00       1.371829605603e-14       4.964018826047e-15      -2.942794394784e-16 
  791       3.382965767929e-10       2.283300744353e-12      -1.440742540718e-11       0.000000000000e+00       1.365347030620e-14       4.947376772935e-15      -2.892748555131e-16 
  792       3.388960354288e-10       2.251837119069e-12      -1.421177712187e-11       0.000000000000e+00       1.358902094192e-14       4.930588725695e-15      -2.842771143964e-16 
  793       3.394720272250e-10       2.220897596043e-12      -1.401270245807e-11       0.000000000000e+00       1.352494423880e-14       4.913666167681e-15      -2.792878351553e-16 
  794       3.400240829605e-10       2.190500943376e-12      -1.381027105774e-11       0.000000000000e+00       1.346123639655e-14       4.896620701730e-15      -2.743086517009e-16 
  795       3.405517300405e-10       2.160666081553e-12      -1.360455341835e-11       0.000000000000e+00       1.339789353874e-14       4.879464050538e-15      -2.693412128725e-16 
  796       3.410544924878e-10       2.131412083876e-12      -1.339562089576e-11       0.000000000000e+00       1.333491171250e-14       4.862208057036e-15      -2.643871824832e-16 
  797       3.415318909331e-10       2.102758176904e-12      -1.318354570701e-11       0.000000000000e+00       1.327228688821e-14       4.844864684771e-15      -2.594482393640e-16 
  798       3.419835085875e-10       2.074721733112e-12      -1.296840225678e-11       0.000000000000e+00       1.321001544016e-14       4.827443764171e-15      -2.545257482173e-16 
  799       3.424091905003e-10       2.047312207742e-12      -1.275027113758e-11       0.000000000000e+00       1.314809559867e-14       4.809946185420e-15      -2.496197654858e-16 
  800       3.428088479261e-10       2.020537091953e-12      -1.252923520834e-11       0.000000000000e+00       1.308652602398e-14       4.792370581864e-15      -2.447300153939e-16 
  801       3.431823926770e-10       1.994403910610e-12      -1.230537828041e-11       0.000000000000e+00       1.302530532746e-14       4.774715572789e-15      -2.398562174757e-16 
  802       3.435297371259e-10       1.968920222343e-12      -1.207878512074e-11       0.000000000000e+00       1.296443207146e-14       4.756979763378e-15      -2.349980865576e-16 
  803       3.438507942095e-10       1.944093619604e-12      -1.184954145486e-11       0.000000000000e+00       1.290390476909e-14       4.739161744661e-15      -2.301553327408e-16 
  804       3.441454774313e-10       1.919931728731e-12      -1.161773397006e-11       0.000000000000e+00       1.284372188402e-14       4.721260093469e-15      -2.253276613846e-16 
  805       3.444137008654e-10       1.896442210004e-12      -1.138345031837e-11       0.000000000000e+00       1.278388183030e-14       4.703273372384e-15      -2.205147730890e-16 
  806       3.446553791591e-10       1.873632757702e-12      -1.114677911969e-11       0.000000000000e+00       1.272438297213e-14       4.685200129697e-15      -2.157163636773e-16 
  807       3.448704275366e-10       1.851511100168e-12      -1.090780996486e-11       0.000000000000e+00       1.266522362371e-14       4.667038899357e-15      -2.109321241792e-16 
  808       3.450587618018e-10       1.830084999860e-12      -1.066663341875e-11       0.000000000000e+00       1.260640204898e-14       4.648788200925e-15      -2.061617408135e-16 
  809       3.452202983416e-10       1.809362253420e-12      -1.042334102329e-11       0.000000000000e+00       1.254791646147e-14       4.630446539527e-15      -2.014048949709e-16 
  810       3.453549541294e-10       1.789350691722e-12      -1.017802530060e-11       0.000000000000e+00       1.248976502409e-14       4.612012405804e-15      -1.966612631968e-16 
  811       3.454626467280e-10       1.770058179941e-12      -9.930779756050e-12       0.000000000000e+00       1.243194584890e-14       4.593484275870e-15      -1.919305171740e-16 
  812       3.455432942927e-10       1.751492617605e-12      -9.681698881323e-12       0.000000000000e+00       1.237445699696e-14       4.574860611262e-15      -1.872123237056e-16 
  813       3.455968155749e-10       1.733661938659e-12      -9.430878157508e-12       0.000000000000e+00       1.231729647811e-14       4.556139858891e-15      -1.825063446981e-16 
  814       3.456231299249e-10       1.716574111520e-12      -9.178414058172e-12       0.000000000000e+00       1.226046225074e-14       4.537320450999e-15      -1.778122371436e-16 
  815       3.456221572956e-10       1.700237139140e-12      -8.924404052437e-12       0.000000000000e+00       1.220395222167e-14       4.518400805108e-15      -1.731296531030e-16 
